country,iso3,year,indicator,value,indicator_name,region_group
South Africa,ZAF,2012,SL.UEM.TOTL.ZS,24.727,Unemployment_pct,Afrique
South Africa,ZAF,2013,SL.UEM.TOTL.ZS,24.561,Unemployment_pct,Afrique
South Africa,ZAF,2014,SL.UEM.TOTL.ZS,24.89,Unemployment_pct,Afrique
South Africa,ZAF,2015,SL.UEM.TOTL.ZS,25.149,Unemployment_pct,Afrique
South Africa,ZAF,2016,SL.UEM.TOTL.ZS,26.536,Unemployment_pct,Afrique
South Africa,ZAF,2017,SL.UEM.TOTL.ZS,27.035,Unemployment_pct,Afrique
South Africa,ZAF,2018,SL.UEM.TOTL.ZS,26.906,Unemployment_pct,Afrique
South Africa,ZAF,2019,SL.UEM.TOTL.ZS,28.468,Unemployment_pct,Afrique
South Africa,ZAF,2020,SL.UEM.TOTL.ZS,29.217,Unemployment_pct,Afrique
South Africa,ZAF,2021,SL.UEM.TOTL.ZS,34.007,Unemployment_pct,Afrique
South Africa,ZAF,2022,SL.UEM.TOTL.ZS,33.268,Unemployment_pct,Afrique
South Africa,ZAF,2023,SL.UEM.TOTL.ZS,32.098,Unemployment_pct,Afrique
South Africa,ZAF,2024,SL.UEM.TOTL.ZS,33.168,Unemployment_pct,Afrique
